epoch,batch,avg_loss_group:0,exp_avg_loss_group:0,avg_acc_group:0,processed_data_count_group:0,update_data_count_group:0,update_batch_count_group:0,avg_loss_group:1,exp_avg_loss_group:1,avg_acc_group:1,processed_data_count_group:1,update_data_count_group:1,update_batch_count_group:1,avg_loss_group:2,exp_avg_loss_group:2,avg_acc_group:2,processed_data_count_group:2,update_data_count_group:2,update_batch_count_group:2,avg_loss_group:3,exp_avg_loss_group:3,avg_acc_group:3,processed_data_count_group:3,update_data_count_group:3,update_batch_count_group:3,avg_actual_loss,avg_per_sample_loss,avg_acc,model_norm_sq,reg_loss
0,37,3.4429163932800293,1.6032273769378662,0.4965693950653076,3498.0,3498.0,38.0,1.4976986646652222,0.8772188425064087,0.5597825646400452,184.0,184.0,38.0,2.6222403049468994,1.7930285930633545,0.5178571343421936,56.0,56.0,29.0,4.272060394287109,1.5140494108200073,0.48912012577056885,1057.0,1057.0,38.0,3.5010361671447754,3.541461944580078,0.49760162830352783,499676.125,24.98380625
1,37,0.9786238074302673,0.8235955238342285,0.5074326992034912,3498.0,3498.0,38.0,0.7652146816253662,0.7137371897697449,0.46195659041404724,184.0,184.0,38.0,0.6642898917198181,0.7126938104629517,0.5535714626312256,56.0,56.0,33.0,1.0706605911254883,0.8373874425888062,0.4919584393501282,1057.0,1057.0,38.0,0.9827003479003906,0.9870519638061523,0.5028153657913208,506556.4375,25.327821875
2,37,0.8453515768051147,0.7992278337478638,0.50686115026474,3498.0,3498.0,38.0,0.7992461323738098,0.8449220061302185,0.4891303777694702,184.0,184.0,38.0,0.7020176649093628,0.7052449584007263,0.4642857313156128,56.0,56.0,30.0,0.7571115493774414,0.7129827737808228,0.5118259787559509,1057.0,1057.0,38.0,0.8205300569534302,0.822456955909729,0.5067779421806335,502914.84375,25.1457421875
3,37,0.7541199922561646,0.7527256011962891,0.5074328780174255,3498.0,3498.0,38.0,0.6879503130912781,0.6475165486335754,0.5271739959716797,184.0,184.0,38.0,0.7208831906318665,0.7338836193084717,0.4464285969734192,56.0,56.0,33.0,0.7898361086845398,0.7778348922729492,0.5193943977355957,1057.0,1057.0,38.0,0.7588850259780884,0.7590658664703369,0.5101147294044495,499104.53125,24.955226562500002
4,37,0.7632896900177002,0.7764827013015747,0.5111492872238159,3498.0,3498.0,38.0,0.757915198802948,0.8624110221862793,0.5217390656471252,184.0,184.0,37.0,0.6996055841445923,0.7214383482933044,0.5178571939468384,56.0,56.0,27.0,0.8245921730995178,0.8017702102661133,0.5052034258842468,1057.0,1057.0,38.0,0.7743324041366577,0.7758530974388123,0.5103232860565186,495325.34375,24.766267187500002
5,37,0.7331914901733398,0.7183022499084473,0.5563179850578308,3498.0,3498.0,38.0,0.7026486396789551,0.7461376786231995,0.5652172565460205,184.0,184.0,38.0,0.8650824427604675,0.7468582391738892,0.4642857313156128,56.0,56.0,26.0,0.7154163718223572,0.7036188244819641,0.5487227439880371,1057.0,1057.0,38.0,0.7292245626449585,0.7296414971351624,0.5539103746414185,491572.5625,24.578628125
6,37,0.715919017791748,0.6918826103210449,0.5809032917022705,3498.0,3498.0,38.0,0.7810199856758118,0.7234447598457336,0.6576085686683655,184.0,184.0,38.0,0.6709374785423279,0.6803903579711914,0.5357142686843872,56.0,56.0,29.0,0.6958020925521851,0.6779989004135132,0.5657520294189453,1057.0,1057.0,38.0,0.7120932340621948,0.7134572863578796,0.5799790620803833,487848.4375,24.392421875
7,37,0.6931668519973755,0.7089975476264954,0.6077758073806763,3498.0,3498.0,38.0,0.6739941835403442,0.6676262617111206,0.6413043737411499,184.0,184.0,38.0,0.8256775736808777,1.3056408166885376,0.5357142686843872,56.0,56.0,29.0,0.7693657279014587,0.8356436491012573,0.6054871678352356,1057.0,1057.0,38.0,0.7128536105155945,0.7107758522033691,0.6077163219451904,484152.53125,24.2076265625
8,37,0.7088634967803955,0.6856483817100525,0.6089192628860474,3498.0,3498.0,38.0,0.8322107195854187,0.7130267024040222,0.5543478727340698,184.0,184.0,38.0,0.7043931484222412,0.739331066608429,0.482142835855484,56.0,56.0,28.0,0.7008082270622253,0.6995701193809509,0.6177860498428345,1057.0,1057.0,38.0,0.7102998495101929,0.7117688655853271,0.6072990894317627,480483.625,24.02418125
9,37,0.7256523966789246,0.7525138854980469,0.6183534264564514,3498.0,3498.0,38.0,0.6505283117294312,0.677721381187439,0.6141306161880493,184.0,184.0,38.0,0.6984211802482605,0.7926668524742126,0.625,56.0,56.0,33.0,0.6864862442016602,0.6382257342338562,0.6187320947647095,1057.0,1057.0,38.0,0.7161105275154114,0.713817834854126,0.618352472782135,476841.5,23.842075
