epoch,batch,avg_loss_group:0,exp_avg_loss_group:0,avg_acc_group:0,processed_data_count_group:0,update_data_count_group:0,update_batch_count_group:0,avg_loss_group:1,exp_avg_loss_group:1,avg_acc_group:1,processed_data_count_group:1,update_data_count_group:1,update_batch_count_group:1,avg_loss_group:2,exp_avg_loss_group:2,avg_acc_group:2,processed_data_count_group:2,update_data_count_group:2,update_batch_count_group:2,avg_loss_group:3,exp_avg_loss_group:3,avg_acc_group:3,processed_data_count_group:3,update_data_count_group:3,update_batch_count_group:3,avg_actual_loss,avg_per_sample_loss,avg_acc,model_norm_sq,reg_loss
0,49,7.935084819793701,0.9130618572235107,0.5697674751281738,86.0,86.0,43.0,4.310562610626221,1.6447898149490356,0.49312129616737366,2326.0,2326.0,50.0,5.579719066619873,2.224498987197876,0.5011589527130127,2157.0,2157.0,50.0,4.46934700012207,1.1730492115020752,0.5084652304649353,1831.0,1831.0,50.0,4.83243989944458,4.832439422607422,0.5012499690055847,102965.1640625,5.148258203125001
0,99,1.7596447467803955,0.7705724239349365,0.5263156890869141,95.0,95.0,40.0,1.2044179439544678,0.9154247641563416,0.5002118349075317,2361.0,2361.0,50.0,1.5771352052688599,1.2045729160308838,0.513799250125885,2174.0,2174.0,50.0,1.0962363481521606,0.8340829610824585,0.48474568128585815,1770.0,1770.0,50.0,1.3093481063842773,1.3093479871749878,0.5009374022483826,103574.7890625,5.178739453125
0,149,1.1665568351745605,0.7872649431228638,0.4722221791744232,108.0,108.0,44.0,0.9678223133087158,0.7174339294433594,0.5270853042602539,2326.0,2326.0,50.0,0.7186033725738525,0.7371026277542114,0.516643762588501,2193.0,2193.0,50.0,0.7844057679176331,0.7389241456985474,0.5036662220954895,1773.0,1773.0,50.0,0.8349672555923462,0.8349673748016357,0.5160938501358032,102621.8046875,5.131090234375001
0,199,0.6928302645683289,0.6843579411506653,0.5376344323158264,93.0,93.0,39.0,0.775240957736969,0.7604960799217224,0.5002169013023376,2305.0,2305.0,50.0,0.772088885307312,0.7764164209365845,0.4903046786785126,2166.0,2166.0,50.0,0.7760576009750366,0.749598503112793,0.5103486776351929,1836.0,1836.0,50.0,0.773210883140564,0.7732109427452087,0.5003125071525574,101595.1640625,5.079758203125
0,228,1.2073862552642822,0.8976953029632568,0.6271186470985413,59.0,59.0,26.0,0.7753787636756897,0.7846024036407471,0.5257731676101685,1358.0,1358.0,29.0,0.7886311411857605,0.7630869746208191,0.5350162386894226,1228.0,1228.0,29.0,0.8019291758537292,0.7834169268608093,0.5114502310752869,1048.0,1048.0,29.0,0.7937475442886353,0.7942217588424683,0.5264012217521667,101013.65625,5.0506828125
1,49,0.6932613253593445,0.6843869686126709,0.45744678378105164,94.0,94.0,46.0,0.7533544898033142,0.7153002619743347,0.49786677956581116,2344.0,2344.0,50.0,0.7382193207740784,0.7298155426979065,0.4990759789943695,2164.0,2164.0,50.0,0.7532680630683899,0.7073700428009033,0.5139044523239136,1798.0,1798.0,50.0,0.7473297119140625,0.7473299503326416,0.5021875500679016,100058.1640625,5.002908203125
1,99,0.7246151566505432,0.698868453502655,0.44247791171073914,113.0,113.0,45.0,0.7115820646286011,0.7069679498672485,0.5023656487464905,2325.0,2325.0,50.0,0.6952778697013855,0.698032021522522,0.5210084915161133,2142.0,2142.0,50.0,0.71192866563797,0.7080714106559753,0.5104396343231201,1820.0,1820.0,50.0,0.706453800201416,0.7064539194107056,0.5098438262939453,99060.5859375,4.953029296875
1,149,0.6839002966880798,0.6892153024673462,0.48453617095947266,97.0,97.0,41.0,0.706170380115509,0.7156891822814941,0.4954487085342407,2307.0,2307.0,50.0,0.7218859791755676,0.6967282295227051,0.5051067471504211,2154.0,2154.0,50.0,0.7142252922058105,0.7044845819473267,0.48697060346603394,1842.0,1842.0,50.0,0.713440477848053,0.7134404182434082,0.49609375,98072.0078125,4.903600390625
1,199,0.735756516456604,0.7007280588150024,0.4078947603702545,76.0,76.0,40.0,0.7002168893814087,0.6935474276542664,0.4918716847896576,2399.0,2399.0,50.0,0.7004076838493347,0.6963653564453125,0.5072594881057739,2204.0,2204.0,50.0,0.715661883354187,0.6997131109237671,0.48808833956718445,1721.0,1721.0,50.0,0.7048580050468445,0.7048578262329102,0.49515625834465027,97093.9609375,4.854698046875
1,228,0.6951303482055664,0.6957666277885437,0.39344266057014465,61.0,61.0,24.0,0.7006916403770447,0.7017213702201843,0.4903919994831085,1301.0,1301.0,29.0,0.7046102285385132,0.6998145580291748,0.49601274728775024,1254.0,1254.0,29.0,0.7022202014923096,0.7031075358390808,0.5023213028907776,1077.0,1077.0,29.0,0.7024208903312683,0.7023761868476868,0.4941782057285309,96531.7578125,4.826587890625
2,49,0.6811281442642212,0.681388795375824,0.4949495196342468,99.0,99.0,44.0,0.7154613137245178,0.6883212924003601,0.529609203338623,2381.0,2381.0,50.0,0.7135722637176514,0.7080692052841187,0.5264377593994141,2156.0,2156.0,50.0,0.6948881149291992,0.6944098472595215,0.5164399147033691,1764.0,1764.0,50.0,0.7086233496665955,0.7086233496665955,0.5243748426437378,95569.3046875,4.778465234375
2,99,0.7221527099609375,0.6784166097640991,0.5412845015525818,109.0,109.0,43.0,0.698701798915863,0.6911133527755737,0.5361002683639526,2313.0,2313.0,50.0,0.6945474147796631,0.696034848690033,0.5442805290222168,2168.0,2168.0,50.0,0.6901234984397888,0.6865869760513306,0.5685086250305176,1810.0,1810.0,50.0,0.6952677965164185,0.6952678561210632,0.548125147819519,94618.375,4.73091875
2,149,0.6948769092559814,0.7039632201194763,0.53608238697052,97.0,97.0,46.0,0.6935799717903137,0.6856493949890137,0.5694259405136108,2283.0,2283.0,50.0,0.6876494288444519,0.677827000617981,0.563961386680603,2181.0,2181.0,50.0,0.6904550790786743,0.6778005957603455,0.5720498561859131,1839.0,1839.0,50.0,0.690680742263794,0.6906806826591492,0.5678123235702515,93677.3828125,4.683869140625
2,199,0.6716527342796326,0.6431776881217957,0.5609756112098694,82.0,82.0,42.0,0.685054361820221,0.6793032884597778,0.5890296697616577,2370.0,2370.0,50.0,0.6777947545051575,0.6762124300003052,0.5648320913314819,2144.0,2144.0,50.0,0.6835333108901978,0.6725300550460815,0.5776052474975586,1804.0,1804.0,50.0,0.6820220351219177,0.682021975517273,0.5773438215255737,92747.5703125,4.6373785156250005
2,228,0.6958509087562561,0.68187415599823,0.6296297311782837,54.0,54.0,25.0,0.7012444734573364,0.7020635008811951,0.5590667724609375,1329.0,1329.0,29.0,0.6956803202629089,0.6942440867424011,0.5484632253646851,1269.0,1269.0,29.0,0.692390501499176,0.7006965279579163,0.54755038022995,1041.0,1041.0,29.0,0.6966899633407593,0.6967577934265137,0.5532086491584778,92211.7265625,4.610586328125001
3,49,0.6562525033950806,0.6744954586029053,0.6195651888847351,92.0,92.0,41.0,0.6817424297332764,0.6767076253890991,0.5910998582839966,2382.0,2382.0,50.0,0.6818149089813232,0.6916090250015259,0.5886949300765991,2176.0,2176.0,50.0,0.6804218292236328,0.6873608827590942,0.5948572158813477,1750.0,1750.0,50.0,0.6810396909713745,0.681039571762085,0.5917187929153442,91296.46875,4.5648234375
3,99,0.6542049646377563,0.681603193283081,0.6262627243995667,99.0,99.0,42.0,0.6886374950408936,0.6899340152740479,0.5701218843460083,2296.0,2296.0,50.0,0.6823668479919434,0.6841781735420227,0.5794130563735962,2147.0,2147.0,50.0,0.6838830709457397,0.6899015307426453,0.5753499865531921,1858.0,1858.0,50.0,0.6846210360527039,0.6846209764480591,0.575624942779541,90388.59375,4.519429687500001
3,149,0.6627826690673828,0.6916993260383606,0.567307710647583,104.0,104.0,44.0,0.6788996458053589,0.6731628179550171,0.5830815434455872,2317.0,2317.0,50.0,0.6770342588424683,0.6703682541847229,0.5896005630493164,2154.0,2154.0,50.0,0.6813262701034546,0.673742949962616,0.5660274028778076,1825.0,1825.0,50.0,0.6787019968032837,0.6787018775939941,0.5801562070846558,89490.7578125,4.474537890625
3,199,0.6413437128067017,0.6129089593887329,0.6235293745994568,85.0,85.0,38.0,0.6795176863670349,0.6791020035743713,0.5944541096687317,2308.0,2308.0,50.0,0.6788277626037598,0.6830807328224182,0.5897083878517151,2196.0,2196.0,50.0,0.6775822043418884,0.6720566749572754,0.5902816653251648,1811.0,1811.0,50.0,0.6782261729240417,0.6782262921333313,0.5920312404632568,88603.109375,4.43015546875
3,228,0.6337262988090515,0.6879194974899292,0.6885244846343994,61.0,61.0,23.0,0.6743100881576538,0.6642112135887146,0.6052440404891968,1373.0,1373.0,29.0,0.6671569347381592,0.6628162860870361,0.6128515005111694,1245.0,1245.0,29.0,0.6691457033157349,0.6713697910308838,0.5867849588394165,1014.0,1014.0,29.0,0.6694982051849365,0.6698101758956909,0.6041159629821777,88091.671875,4.40458359375
4,49,0.6113056540489197,0.5320678949356079,0.6774193048477173,93.0,93.0,42.0,0.6511953473091125,0.6443818807601929,0.6331211924552917,2355.0,2355.0,50.0,0.6785339117050171,0.6863842606544495,0.6013953685760498,2150.0,2150.0,50.0,0.6777328252792358,0.6750321388244629,0.6093229055404663,1802.0,1802.0,50.0,0.6672716736793518,0.6672716736793518,0.6164063215255737,87216.9296875,4.360846484375
4,99,0.6548575162887573,0.7185649871826172,0.5700933337211609,107.0,107.0,44.0,0.6530157327651978,0.645672619342804,0.6252772808074951,2255.0,2255.0,50.0,0.6482111215591431,0.6604616641998291,0.6231043338775635,2242.0,2242.0,50.0,0.6473662257194519,0.6626613736152649,0.6252784729003906,1796.0,1796.0,50.0,0.6497779488563538,0.6497780084609985,0.6235937476158142,86350.5234375,4.317526171875
4,149,0.6984080672264099,0.7022790908813477,0.6138613820075989,101.0,101.0,43.0,0.6621910333633423,0.6510826349258423,0.6212694644927979,2379.0,2379.0,50.0,0.6596204042434692,0.6620864868164062,0.6176045536994934,2079.0,2079.0,50.0,0.6407943367958069,0.6420890688896179,0.6425854563713074,1841.0,1841.0,50.0,0.6557726860046387,0.6557726263999939,0.6260937452316284,85492.6875,4.274634375
4,199,0.6403478384017944,0.6169329881668091,0.6746989488601685,83.0,83.0,43.0,0.6596355438232422,0.6449167132377625,0.6097046732902527,2370.0,2370.0,50.0,0.6510140299797058,0.6345104575157166,0.6304944753646851,2184.0,2184.0,50.0,0.6557494401931763,0.6388025283813477,0.6324449181556702,1763.0,1763.0,50.0,0.6553727984428406,0.6553727984428406,0.6239063143730164,84643.3515625,4.232167578125
4,228,0.7106854319572449,0.7429471015930176,0.596491277217865,57.0,57.0,25.0,0.6397037506103516,0.637827455997467,0.6362945437431335,1317.0,1317.0,29.0,0.6377348899841309,0.6357675194740295,0.6413302421569824,1263.0,1263.0,29.0,0.6531376242637634,0.6525247693061829,0.6164773106575012,1056.0,1056.0,29.0,0.6441355347633362,0.6439673900604248,0.6317357420921326,84155.7890625,4.207789453125001
5,49,0.6966570019721985,0.7753844261169434,0.6421052813529968,95.0,95.0,40.0,0.6338983774185181,0.6399773955345154,0.6342296600341797,2343.0,2343.0,50.0,0.6585179567337036,0.669862687587738,0.6178637146949768,2172.0,2172.0,50.0,0.6418443322181702,0.6555973291397095,0.632961094379425,1790.0,1790.0,50.0,0.6454076766967773,0.6454076170921326,0.6284375786781311,83320.9296875,4.166046484375
5,99,0.5826646089553833,0.5533562898635864,0.6813187003135681,91.0,91.0,43.0,0.6437767148017883,0.6486529111862183,0.6369046568870544,2352.0,2352.0,50.0,0.6485851407051086,0.6446964144706726,0.6397544145584106,2118.0,2118.0,50.0,0.6470099091529846,0.6415379047393799,0.6329525709152222,1839.0,1839.0,50.0,0.6454280614852905,0.6454281210899353,0.6373436450958252,82493.8125,4.124690625
5,149,0.6626454591751099,0.6082263588905334,0.5803569555282593,112.0,112.0,48.0,0.6306662559509277,0.6230739951133728,0.6545851230621338,2290.0,2290.0,50.0,0.6352691650390625,0.6656936407089233,0.6374608874320984,2237.0,2237.0,50.0,0.6220227479934692,0.6232714056968689,0.6541736125946045,1761.0,1761.0,50.0,0.6304565072059631,0.6304564476013184,0.6471874713897705,81675.2890625,4.083764453125
5,199,0.6737298369407654,0.6319136023521423,0.5869565010070801,92.0,92.0,40.0,0.6350752711296082,0.6487734317779541,0.6464346051216125,2356.0,2356.0,50.0,0.6214475631713867,0.6093191504478455,0.6541495323181152,2157.0,2157.0,50.0,0.6261493563652039,0.6030743718147278,0.6523675322532654,1795.0,1795.0,50.0,0.6285344958305359,0.6285345554351807,0.6498438119888306,80864.90625,4.0432453125
5,228,0.6212992668151855,0.5845426321029663,0.7254902124404907,51.0,51.0,25.0,0.6375827789306641,0.6156237721443176,0.6599250435829163,1335.0,1335.0,29.0,0.6054598093032837,0.6123075485229492,0.684765100479126,1234.0,1234.0,29.0,0.610412061214447,0.6159427762031555,0.6831313967704773,1073.0,1073.0,29.0,0.6187374591827393,0.6187297105789185,0.6758732795715332,80398.15625,4.0199078125000005
6,49,0.6276233792304993,0.6097586154937744,0.6727272272109985,110.0,110.0,46.0,0.6101738810539246,0.6077277064323425,0.6740995049476624,2332.0,2332.0,50.0,0.6228376030921936,0.6258587837219238,0.6544286608695984,2179.0,2179.0,50.0,0.6113470196723938,0.6057780981063843,0.662731945514679,1779.0,1779.0,50.0,0.6151116490364075,0.6151114702224731,0.6642187833786011,79600.8359375,3.980041796875
6,99,0.5401238799095154,0.47529637813568115,0.7816091775894165,87.0,87.0,42.0,0.6310706734657288,0.623951256275177,0.643309473991394,2369.0,2369.0,50.0,0.6135743260383606,0.6220489144325256,0.6754593253135681,2123.0,2123.0,50.0,0.6263159513473511,0.6282418370246887,0.6595277190208435,1821.0,1821.0,50.0,0.6226775646209717,0.6226776242256165,0.6604687571525574,78811.953125,3.94059765625
6,149,0.6770102977752686,0.6894355416297913,0.5760868787765503,92.0,92.0,42.0,0.6200141310691833,0.6146354079246521,0.6662381291389465,2334.0,2334.0,50.0,0.6088008880615234,0.6103173494338989,0.6676003336906433,2142.0,2142.0,50.0,0.6194857954978943,0.6190481781959534,0.668668270111084,1832.0,1832.0,50.0,0.616929292678833,0.616929292678833,0.6660937666893005,78029.8671875,3.9014933593750003
6,199,0.6259101033210754,0.7790748476982117,0.7676767706871033,99.0,99.0,45.0,0.6264512538909912,0.6171548962593079,0.6608997583389282,2312.0,2312.0,50.0,0.6175583004951477,0.6138316988945007,0.6726942658424377,2212.0,2212.0,50.0,0.6060283780097961,0.6095283031463623,0.6871129870414734,1777.0,1777.0,50.0,0.6176987886428833,0.6176987290382385,0.6739062070846558,77256.375,3.86281875
6,228,0.5848573446273804,0.6001790165901184,0.735849142074585,53.0,53.0,27.0,0.611005425453186,0.6188929080963135,0.6914975047111511,1329.0,1329.0,29.0,0.6022783517837524,0.6317815184593201,0.6727417707443237,1262.0,1262.0,29.0,0.6013341546058655,0.6189858317375183,0.6777883768081665,1049.0,1049.0,29.0,0.6050795912742615,0.6049007177352905,0.6818305253982544,76812.78125,3.8406390625
7,49,0.5961228013038635,0.6648231148719788,0.695652186870575,92.0,92.0,41.0,0.6243790984153748,0.6072549223899841,0.6573550701141357,2291.0,2291.0,50.0,0.6228665113449097,0.6242995858192444,0.6662161946296692,2220.0,2220.0,50.0,0.6132979393005371,0.6035614609718323,0.6566501259803772,1797.0,1797.0,50.0,0.6203367114067078,0.6203368902206421,0.6607813835144043,76053.6484375,3.802682421875
7,99,0.6061997413635254,0.6818413138389587,0.6947370171546936,95.0,95.0,44.0,0.6077769994735718,0.6010019183158875,0.6665241718292236,2339.0,2339.0,50.0,0.610619843006134,0.6088670492172241,0.6686803102493286,2152.0,2152.0,50.0,0.5986778140068054,0.58622807264328,0.6885336637496948,1814.0,1814.0,50.0,0.6061305999755859,0.6061304211616516,0.6739062666893005,75299.140625,3.7649570312500003
7,149,0.6427878141403198,0.5844453573226929,0.6282050013542175,78.0,78.0,44.0,0.6016018986701965,0.5835220217704773,0.6770964860916138,2397.0,2397.0,50.0,0.5942381024360657,0.5899948477745056,0.6829383373260498,2110.0,2110.0,50.0,0.5846096873283386,0.5939918756484985,0.7013773322105408,1815.0,1815.0,50.0,0.5948572754859924,0.5948572158813477,0.6853124499320984,74553.1875,3.727659375
7,199,0.620583713054657,0.5167771577835083,0.6842106580734253,114.0,114.0,47.0,0.5976614952087402,0.5908491015434265,0.6770294904708862,2316.0,2316.0,50.0,0.5882928371429443,0.5710666179656982,0.6921658515930176,2170.0,2170.0,50.0,0.6158551573753357,0.615504264831543,0.6733332872390747,1800.0,1800.0,50.0,0.6000100374221802,0.6000102162361145,0.6812500357627869,73815.03125,3.6907515625
7,228,0.6840253472328186,0.6592292785644531,0.6129032373428345,62.0,62.0,26.0,0.5844619274139404,0.5816968083381653,0.6961739659309387,1333.0,1333.0,29.0,0.5900962948799133,0.5911871194839478,0.6895735263824463,1266.0,1266.0,29.0,0.5852974653244019,0.5840625166893005,0.6918604373931885,1032.0,1032.0,29.0,0.5884237289428711,0.5882984399795532,0.6913079023361206,73389.6328125,3.6694816406250004
8,49,0.647702693939209,0.7549370527267456,0.6299998164176941,100.0,100.0,44.0,0.5853468775749207,0.5941430330276489,0.6897000670433044,2301.0,2301.0,50.0,0.5912120342254639,0.5813363194465637,0.6941882967948914,2168.0,2168.0,50.0,0.5955061316490173,0.6070959568023682,0.6837792992591858,1831.0,1831.0,50.0,0.5912144780158997,0.5912145376205444,0.6885937452316284,72661.734375,3.63308671875
8,99,0.5158435702323914,0.5886432528495789,0.7444444298744202,90.0,90.0,39.0,0.5868813991546631,0.5801391005516052,0.703158974647522,2311.0,2311.0,50.0,0.5845871567726135,0.5994063019752502,0.6883293390274048,2185.0,2185.0,50.0,0.5918197631835938,0.5910606980323792,0.6929437518119812,1814.0,1814.0,50.0,0.5864988565444946,0.5864988565444946,0.6957812309265137,71941.421875,3.5970710937500003
8,149,0.6608929634094238,0.6143782138824463,0.6700000166893005,100.0,100.0,41.0,0.5946006774902344,0.6047807931900024,0.6956522464752197,2323.0,2323.0,50.0,0.5767650604248047,0.5859747529029846,0.7076430320739746,2172.0,2172.0,50.0,0.5863219499588013,0.5888903737068176,0.696398913860321,1805.0,1805.0,50.0,0.5872485041618347,0.587248682975769,0.6995313763618469,71229.1015625,3.5614550781250003
8,199,0.5846956372261047,0.6815942525863647,0.6914892792701721,94.0,94.0,42.0,0.5896148681640625,0.56916743516922,0.696176290512085,2406.0,2406.0,50.0,0.5851614475250244,0.576157808303833,0.6937357187271118,2155.0,2155.0,50.0,0.5784026384353638,0.5781915783882141,0.7042981386184692,1745.0,1745.0,50.0,0.5849859714508057,0.5849859714508057,0.6975001096725464,70523.453125,3.52617265625
8,228,0.4978513717651367,0.4976882040500641,0.771929919719696,57.0,57.0,26.0,0.5616485476493835,0.5616547465324402,0.7026217579841614,1335.0,1335.0,29.0,0.5814318060874939,0.5699946880340576,0.6882067918777466,1238.0,1238.0,29.0,0.5921030044555664,0.6048146486282349,0.6895577907562256,1063.0,1063.0,29.0,0.5757169723510742,0.5760618448257446,0.6950988173484802,70117.2734375,3.5058636718750003
9,49,0.5565750002861023,0.5663089156150818,0.7216494679450989,97.0,97.0,45.0,0.5696749091148376,0.5704729557037354,0.7098976969718933,2344.0,2344.0,50.0,0.589087724685669,0.5782701373100281,0.6879783868789673,2221.0,2221.0,50.0,0.558484673500061,0.5371783375740051,0.7215189337730408,1738.0,1738.0,50.0,0.5731744766235352,0.5731743574142456,0.7056249976158142,69422.3671875,3.471118359375
9,99,0.602544903755188,0.5308456420898438,0.7040817737579346,98.0,98.0,45.0,0.5753454566001892,0.5851624608039856,0.7058576941490173,2373.0,2373.0,50.0,0.569539487361908,0.5691452026367188,0.7121281623840332,2119.0,2119.0,50.0,0.5727240443229675,0.5706867575645447,0.7127072811126709,1810.0,1810.0,50.0,0.5730983018875122,0.5730983018875122,0.7098437547683716,68734.3125,3.436715625
9,149,0.6393828988075256,0.5195364952087402,0.6463416218757629,82.0,82.0,38.0,0.5710049271583557,0.5586066246032715,0.7149633169174194,2319.0,2319.0,50.0,0.5793268084526062,0.5646713972091675,0.7049548029899597,2220.0,2220.0,50.0,0.5750653743743896,0.5902131199836731,0.7043282985687256,1779.0,1779.0,50.0,0.5758964419364929,0.5758963823318481,0.70765620470047,68053.9140625,3.402695703125
9,199,0.5140678882598877,0.5551498532295227,0.7735850214958191,106.0,106.0,47.0,0.5881953835487366,0.6090121269226074,0.6970348358154297,2327.0,2327.0,50.0,0.5634528398513794,0.5480348467826843,0.7128714323043823,2121.0,2121.0,50.0,0.5954593420028687,0.5826734304428101,0.6879739761352539,1846.0,1846.0,50.0,0.5808630585670471,0.5808629989624023,0.7009375095367432,67379.9140625,3.368995703125
9,228,0.5909696817398071,0.649307131767273,0.6896553039550781,58.0,58.0,25.0,0.5642288327217102,0.5796807408332825,0.7235339283943176,1313.0,1313.0,29.0,0.5768181681632996,0.5795121192932129,0.6992725729942322,1237.0,1237.0,29.0,0.582470178604126,0.5789216160774231,0.7050691843032837,1085.0,1085.0,29.0,0.5744410753250122,0.5742250084877014,0.709450364112854,66991.59375,3.3495796875000003
10,49,0.5953396558761597,0.5667022466659546,0.6785714626312256,112.0,112.0,48.0,0.5757610201835632,0.5575777292251587,0.7100947499275208,2318.0,2318.0,50.0,0.5583034753799438,0.5481005311012268,0.7197451591491699,2198.0,2198.0,50.0,0.5811389684677124,0.6072155237197876,0.695259690284729,1772.0,1772.0,50.0,0.5715970993041992,0.5715970993041992,0.7087499499320984,66328.390625,3.31641953125
10,99,0.56572425365448,0.5096718668937683,0.7571427226066589,70.0,70.0,43.0,0.580074667930603,0.5806170701980591,0.7013536095619202,2364.0,2364.0,50.0,0.5741719007492065,0.563650369644165,0.702938437461853,2178.0,2178.0,50.0,0.5581103563308716,0.5589485168457031,0.723154604434967,1788.0,1788.0,50.0,0.5717726349830627,0.5717726349830627,0.7085937857627869,65672.4375,3.283621875
10,149,0.6645252108573914,0.6836792826652527,0.6990292072296143,103.0,103.0,44.0,0.5568333864212036,0.5706517696380615,0.7350648045539856,2310.0,2310.0,50.0,0.5734171867370605,0.5737110376358032,0.7106246948242188,2146.0,2146.0,50.0,0.5261368751525879,0.503714919090271,0.7392720580101013,1841.0,1841.0,50.0,0.5552972555160522,0.5552972555160522,0.7275000214576721,65022.90625,3.2511453125000003
10,199,0.6261457204818726,0.6385651230812073,0.6630434989929199,92.0,92.0,43.0,0.5541061758995056,0.5672351121902466,0.7196969985961914,2376.0,2376.0,50.0,0.5655128955841064,0.5620484352111816,0.7181904315948486,2122.0,2122.0,50.0,0.5600326061248779,0.5353501439094543,0.7176796793937683,1810.0,1810.0,50.0,0.5605996251106262,0.5605998039245605,0.7178125381469727,64379.41796875,3.2189708984375
10,228,0.599040150642395,0.6162316799163818,0.6875000596046448,64.0,64.0,28.0,0.5744528770446777,0.5597460865974426,0.7048928141593933,1308.0,1308.0,29.0,0.5562130212783813,0.5556104779243469,0.7229199409484863,1274.0,1274.0,29.0,0.5577656030654907,0.5586357712745667,0.7201527953147888,1047.0,1047.0,29.0,0.5637152791023254,0.5638556480407715,0.7151366472244263,64008.9140625,3.200445703125
11,49,0.5626962780952454,0.520510196685791,0.6631579399108887,95.0,95.0,43.0,0.5553374886512756,0.5572375655174255,0.7194805145263672,2310.0,2310.0,50.0,0.563126802444458,0.5698016881942749,0.7195507287979126,2225.0,2225.0,50.0,0.534460723400116,0.5454082489013672,0.7344632148742676,1770.0,1770.0,50.0,0.5523808598518372,0.5523810386657715,0.7228125333786011,63375.26171875,3.1687630859375
11,99,0.6037536859512329,0.5764825940132141,0.6804124712944031,97.0,97.0,44.0,0.5587411522865295,0.5481385588645935,0.7189076542854309,2380.0,2380.0,50.0,0.5625144839286804,0.5872969031333923,0.7098767757415771,2106.0,2106.0,50.0,0.5523090362548828,0.5514334440231323,0.719317615032196,1817.0,1817.0,50.0,0.5588387250900269,0.558838963508606,0.7154688835144043,62748.96484375,3.1374482421875003
