epoch,batch,avg_loss_group:0,exp_avg_loss_group:0,avg_acc_group:0,processed_data_count_group:0,update_data_count_group:0,update_batch_count_group:0,avg_loss_group:1,exp_avg_loss_group:1,avg_acc_group:1,processed_data_count_group:1,update_data_count_group:1,update_batch_count_group:1,avg_loss_group:2,exp_avg_loss_group:2,avg_acc_group:2,processed_data_count_group:2,update_data_count_group:2,update_batch_count_group:2,avg_loss_group:3,exp_avg_loss_group:3,avg_acc_group:3,processed_data_count_group:3,update_data_count_group:3,update_batch_count_group:3,avg_actual_loss,avg_per_sample_loss,avg_acc,model_norm_sq,reg_loss
0,49,1.2116618156433105,0.833795428276062,0.5046728253364563,107.0,107.0,40.0,1.872314691543579,1.1834361553192139,0.48553189635276794,2350.0,2350.0,50.0,1.506025791168213,0.9053452610969543,0.5056391358375549,2128.0,2128.0,50.0,2.074092149734497,1.1720587015151978,0.5052342414855957,1815.0,1815.0,50.0,1.796701431274414,1.796701192855835,0.4981250464916229,25387.853515625,1.2693926757812501
0,99,0.7099960446357727,0.6683977246284485,0.541666567325592,96.0,96.0,41.0,0.7491078972816467,0.7127323150634766,0.5087946653366089,2331.0,2331.0,50.0,0.7542896270751953,0.723031222820282,0.5094164609909058,2177.0,2177.0,50.0,0.7303835153579712,0.7019485235214233,0.5061247944831848,1796.0,1796.0,50.0,0.745029091835022,0.7450292706489563,0.5087500214576721,25233.080078125,1.26165400390625
0,149,0.6668071746826172,0.6405799388885498,0.6375000476837158,80.0,80.0,39.0,0.7077712416648865,0.7095919251441956,0.5327905416488647,2333.0,2333.0,50.0,0.7280058264732361,0.7134511470794678,0.5435073375701904,2241.0,2241.0,50.0,0.7079094052314758,0.6893891096115112,0.5544102787971497,1746.0,1746.0,50.0,0.714381992816925,0.7143821120262146,0.5437501072883606,24981.84375,1.2490921875
0,199,0.724434494972229,0.6803458333015442,0.6464645862579346,99.0,99.0,46.0,0.7127638459205627,0.6959525942802429,0.5640036463737488,2328.0,2328.0,50.0,0.6942213177680969,0.7102884650230408,0.5888630747795105,2155.0,2155.0,50.0,0.6946966648101807,0.6981764435768127,0.5594058632850647,1818.0,1818.0,50.0,0.7015684247016907,0.7015685439109802,0.5723437666893005,24733.462890625,1.23667314453125
0,228,0.6898106336593628,0.6513780951499939,0.47457629442214966,59.0,59.0,26.0,0.7081800103187561,0.6866239905357361,0.5757121443748474,1334.0,1334.0,29.0,0.6714352965354919,0.6674941778182983,0.5932621359825134,1217.0,1217.0,29.0,0.7110280990600586,0.7114467024803162,0.5604800581932068,1083.0,1083.0,29.0,0.6963602900505066,0.6966128349304199,0.575412929058075,24590.115234375,1.2295057617187501
1,49,0.7017468214035034,0.6943718194961548,0.5483870506286621,93.0,93.0,40.0,0.6698136925697327,0.6550725698471069,0.588506817817688,2384.0,2384.0,50.0,0.6603685021400452,0.6475659012794495,0.5955533385276794,2114.0,2114.0,50.0,0.670717179775238,0.6724306344985962,0.5826426148414612,1809.0,1809.0,50.0,0.6674132347106934,0.6674132347106934,0.5885938405990601,24347.1171875,1.217355859375
1,99,0.6120538115501404,0.5857417583465576,0.5851063132286072,94.0,94.0,44.0,0.6573519110679626,0.6468262076377869,0.6105809807777405,2306.0,2306.0,50.0,0.6631160974502563,0.6768237352371216,0.6218034029006958,2229.0,2229.0,50.0,0.6667271256446838,0.6657213568687439,0.6013550758361816,1771.0,1771.0,50.0,0.6612886786460876,0.6612884402275085,0.6115624308586121,24106.091796875,1.20530458984375
1,149,0.7450351715087891,0.640551745891571,0.5436892509460449,103.0,103.0,40.0,0.6636451482772827,0.6613178849220276,0.607398271560669,2379.0,2379.0,50.0,0.6745449304580688,0.6692330241203308,0.59376460313797,2149.0,2149.0,50.0,0.6572407484054565,0.6601824760437012,0.6274732351303101,1769.0,1769.0,50.0,0.6668447852134705,0.6668447256088257,0.607343852519989,23867.841796875,1.19339208984375
1,199,0.640358030796051,0.6186655759811401,0.6630433797836304,92.0,92.0,45.0,0.6489213705062866,0.6504589319229126,0.6317612528800964,2311.0,2311.0,50.0,0.6322191953659058,0.6195245385169983,0.6448291540145874,2137.0,2137.0,50.0,0.6352781057357788,0.6442185044288635,0.6451612114906311,1860.0,1860.0,50.0,0.6392562389373779,0.6392562389373779,0.6404687762260437,23632.34765625,1.1816173828125
1,228,0.6574088335037231,0.6246744990348816,0.627118706703186,59.0,59.0,25.0,0.6452463865280151,0.6735250949859619,0.6388887763023376,1296.0,1296.0,29.0,0.6405864357948303,0.6327217817306519,0.6524437069892883,1289.0,1289.0,29.0,0.6426393985748291,0.6520809531211853,0.643470048904419,1049.0,1049.0,29.0,0.6430081725120544,0.6430736780166626,0.6447332501411438,23497.140625,1.17485703125
2,49,0.6626869440078735,0.5795886516571045,0.6288658976554871,97.0,97.0,45.0,0.6368524432182312,0.6167251467704773,0.6497396230697632,2304.0,2304.0,50.0,0.6462357640266418,0.6749144792556763,0.6289737224578857,2202.0,2202.0,50.0,0.6358372569084167,0.6266821622848511,0.6499722599983215,1797.0,1797.0,50.0,0.6401875019073486,0.6401873826980591,0.6423437595367432,23266.162109375,1.16330810546875
2,99,0.6874852180480957,0.6993774771690369,0.5609755516052246,82.0,82.0,38.0,0.6299334168434143,0.6231642961502075,0.654069721698761,2408.0,2408.0,50.0,0.6342405676841736,0.6464709639549255,0.6385020613670349,2083.0,2083.0,50.0,0.6188623309135437,0.6118537187576294,0.6524355411529541,1827.0,1827.0,50.0,0.6289122104644775,0.6289122104644775,0.647343635559082,23037.947265625,1.1518973632812501
2,149,0.6920151710510254,0.6696972250938416,0.5964909791946411,114.0,114.0,46.0,0.6272112131118774,0.6279645562171936,0.6552022695541382,2297.0,2297.0,50.0,0.6221923232078552,0.6037836670875549,0.6605420708656311,2177.0,2177.0,50.0,0.6174083948135376,0.6325497031211853,0.6600441932678223,1812.0,1812.0,50.0,0.6238828301429749,0.6238828897476196,0.6573436856269836,22811.82421875,1.1405912109375
2,199,0.5947561860084534,0.5790599584579468,0.662650465965271,83.0,83.0,48.0,0.5965617895126343,0.585717499256134,0.6886710524559021,2348.0,2348.0,50.0,0.6248797178268433,0.6132849454879761,0.6580883264541626,2176.0,2176.0,50.0,0.6176537275314331,0.6092512607574463,0.669269323348999,1793.0,1793.0,50.0,0.6120755672454834,0.6120755076408386,0.67249995470047,22587.603515625,1.12938017578125
2,228,0.684601902961731,0.7059173583984375,0.6307692527770996,65.0,65.0,28.0,0.6397695541381836,0.6320128440856934,0.6360880732536316,1319.0,1319.0,29.0,0.6011155247688293,0.5764368772506714,0.68359375,1280.0,1280.0,29.0,0.6180789470672607,0.6140041351318359,0.6676385402679443,1029.0,1029.0,29.0,0.620780885219574,0.621117353439331,0.6612510681152344,22458.630859375,1.12293154296875
3,49,0.6431028842926025,0.6896206140518188,0.7111110687255859,90.0,90.0,42.0,0.6147085428237915,0.6210197806358337,0.6694109439849854,2308.0,2308.0,50.0,0.6214857697486877,0.6225669384002686,0.6619783043861389,2204.0,2204.0,50.0,0.6016224026679993,0.6031880378723145,0.676306962966919,1798.0,1798.0,50.0,0.6137655377388,0.6137653589248657,0.6693751215934753,22238.2890625,1.111914453125
3,99,0.6747481822967529,0.6163228750228882,0.6153846979141235,104.0,104.0,44.0,0.6112263798713684,0.6014586091041565,0.6738847494125366,2309.0,2309.0,50.0,0.613070011138916,0.6169152855873108,0.6580382585525513,2202.0,2202.0,50.0,0.6057357788085938,0.5984720587730408,0.6593836545944214,1785.0,1785.0,50.0,0.6113617420196533,0.6113616228103638,0.6634374856948853,22020.150390625,1.10100751953125
3,149,0.6357017755508423,0.5703646540641785,0.6842105388641357,95.0,95.0,45.0,0.612938404083252,0.6168215870857239,0.667238175868988,2332.0,2332.0,50.0,0.6026709675788879,0.6073457598686218,0.681297779083252,2096.0,2096.0,50.0,0.6078014969825745,0.5969327688217163,0.669153094291687,1877.0,1877.0,50.0,0.6084068417549133,0.6084071397781372,0.672656238079071,21803.009765625,1.09015048828125
3,199,0.606025218963623,0.6629170775413513,0.6860466599464417,86.0,86.0,39.0,0.6196916103363037,0.6085092425346375,0.6680812835693359,2356.0,2356.0,50.0,0.6209452748298645,0.6223557591438293,0.6679070591926575,2150.0,2150.0,50.0,0.5999449491500854,0.6229252219200134,0.684181272983551,1808.0,1808.0,50.0,0.6143509745597839,0.6143506765365601,0.6728124022483826,21589.99609375,1.0794998046875
3,228,0.610858142375946,0.5894995927810669,0.6666666269302368,66.0,66.0,26.0,0.5900553464889526,0.5888955593109131,0.6841722726821899,1371.0,1371.0,29.0,0.5952185988426208,0.5921368598937988,0.6840443015098572,1266.0,1266.0,29.0,0.6071372628211975,0.6122199892997742,0.6656566858291626,990.0,990.0,29.0,0.596729576587677,0.5967763662338257,0.6788519620895386,21466.54296875,1.0733271484375
4,49,0.5894460678100586,0.6289699673652649,0.7196261882781982,107.0,107.0,44.0,0.5965592861175537,0.5989481806755066,0.6768502593040466,2324.0,2324.0,50.0,0.5802994966506958,0.5802838206291199,0.7023919224739075,2174.0,2174.0,50.0,0.5827369093894958,0.5989829897880554,0.6986073851585388,1795.0,1795.0,50.0,0.5870404243469238,0.587040364742279,0.6923438310623169,21256.20703125,1.0628103515625
